code,description,level,revit,
Pr_70_70_48_23,Dedicated slave emergency luminaires,5,-2001120,
Pr_70_70_48_24,Downlights,5,-2001120,
Pr_70_70_48_26,Electrical low-mounted way-guidance lighting module housings,5,-2001120,
Pr_70_70_48_27,Electrical low-mounted way-guidance lighting modules,5,-2001120,
Pr_70_70_48_28,Electrical low-mounted way-guidance lighting supply units,5,-2001120,
Pr_70_70_48_29,Electronic ballasts,5,-2001120,
Pr_70_70_48_30,Electronic starters,5,-2001120,
Pr_70_70_48_31,Fibre-optic end fittings,5,-2001120,
Pr_70_70_48_32,Free-standing luminaires,5,-2001120,
Pr_70_70_48_33,Fibre-optic light guides,5,-2001120,
Pr_70_70_48_34,Fibre-optic light sources,5,-2001120,
Pr_70_70_48_36,Hazardous area luminaires,5,-2001120,
Pr_70_70_48_45,LED light panels,5,-2001120,
Pr_70_70_48_47,Lighting tracks,5,-2001120,
Pr_70_70_48_48,Luminaire smoke hoods,5,-2001120,
Pr_70_70_48_59,Optical fibre emergency luminaires,5,-2001120,
Pr_70_70_48_62,Pendant luminaires,5,-2001120,
Pr_70_70_48_65,Post top lanterns,5,-2001120,
Pr_70_70_48_70,Recessed downlights,5,-2001120,
Pr_70_70_48_71,Recessed luminaires,5,-2001120,
Pr_70_70_48_77,Self-contained emergency luminaires,5,-2001120,
Pr_70_70_48_80,Sockets for demountable lighting,5,-2001120,
Pr_70_70_48_82,Spotlights,5,-2001120,
Pr_70_70_48_85,Surface luminaires,5,-2001120,
Pr_70_70_48_86,Suspended luminaires,5,-2001120,
Pr_70_70_48_92,Underwater luminaires,5,-2001120,
Pr_70_70_48_93,Uplights,5,-2001120,
Pr_70_70_70,Rail power products,4,-2001120,
Pr_70_70_70_15,Conductor rail power connectors,5,-2001120,
Pr_70_75_04_06,Balanced twisted pair cable outlet plates,5,-2008081,
Pr_70_75_04_25,DVI outlet plates,5,-2008081,
Pr_70_75_04_29,Fibre optic cable outlet plates,5,-2008081,
Pr_70_75_04_37,HDMI outlet plates,5,-2008081,
Pr_70_75_04_42,Input and output control port expanders,5,-2008081,
Pr_70_75_04_52,Modular jacks,5,-2008081,
Pr_70_75_04_70,RCA outlet plates,5,-2008081,
Pr_70_75_04_71,RJ-45 to BT plug adaptors,5,-2008081,
Pr_70_75_04_85,SVGA outlet plates,5,-2008081,
Pr_70_75_04_88,Telecommunications outlet plates,5,-2008081,
Pr_70_75_04_90,Television outlet plates,5,-2008081,
Pr_70_75_04_94,Volume controllers,5,-2008081,
Pr_70_75_04_99,XLR outlet plates,5,-2008081,
Pr_70_75_06,Audio output devices,4,-2008081,
Pr_70_75_06_36,Headphones,5,-2008081,
Pr_70_75_06_37,Headsets,5,-2008081,
Pr_70_75_06_50,Loudspeakers,5,-2008081,
Pr_70_75_06_51,Loudspeaker end of line units,5,-2008081,
Pr_70_75_15,Computers and peripherals,4,-2008077,
Pr_70_75_15_11,Card printers,5,-2008077,
Pr_70_75_15_14,Combined photocopier-printer-scanners,5,-2008083,
Pr_70_75_15_15,Computer keyboards,5,-2008083,
Pr_70_75_15_16,Computer monitors,5,-2008083,
Pr_70_75_15_21,Desktop computers,5,-2008083,
Pr_70_75_15_22,Digital cameras,5,-2008083,
Pr_70_75_15_24,Display screen monitors,5,-2008083,
Pr_70_75_15_36,Hard disk drives,5,-2008083,
Pr_70_75_15_45,Keyboard extenders,5,-2008083,
Pr_70_75_15_46,Laptop computers,5,-2008083,
Pr_70_75_15_63,Photocopiers,5,-2008083,
Pr_70_75_15_66,Printers,5,-2008083,
Pr_70_75_15_76,Scanners,5,-2008083,
Pr_70_75_15_80,Servers,5,-2008083,
Pr_70_75_15_84,Slot card cages,5,-2008083,
Pr_70_75_15_87,Tablet computers,5,-2008083,
Pr_70_75_15_90,Touchscreen monitors,5,-2008083,
Pr_70_75_36,Hearing and assisted listening products,4,-2008081,
Pr_70_75_36_08,Bodypack receivers,5,-2008081,
Pr_70_75_36_40,Induction loop amplifiers,5,-2008081,
Pr_70_75_36_41,Induction loop pads,5,-2008081,
Pr_70_75_36_42,Induction loop signal generators,5,-2008081,
Pr_70_75_36_43,Induction loop transformers,5,-2008081,
Pr_70_75_36_44,Induction neck loops,5,-2008081,
Pr_70_75_36_45,Induction loop monitor receivers,5,-2008081,
Pr_70_75_36_46,Induction loop reassurance indicators,5,-2008081,
Pr_70_75_36_47,Infrared hearing and assisted listening modulators,5,-2008081,
Pr_70_75_36_48,Infrared hearing and assisted listening radiators,5,-2008081,
Pr_70_75_36_84,Stethosets,5,-2008081,
Pr_70_75_52,Computer network products,4,-2001350,
Pr_70_75_52_01,3G gateway modems,5,-2001350,
Pr_70_75_52_42,Intelligent access points (IAPs),5,-2008083,
Pr_70_75_52_50,Mesh wireless routers,5,-2008083,
Pr_70_75_52_56,Network switches,5,-2008083,
Pr_70_75_52_64,Power over ethernet (POE) network switches,5,-2008083,
Pr_70_75_52_72,Routers,5,-2008083,
Pr_70_75_52_92,USB gateway modems,5,-2008083,
Pr_70_75_52_96,Wireless sensor nodes,5,-2008083,
Pr_70_75_69,Radio communications products,4,-2008083,
Pr_70_75_69_70,Radio base stations,5,-2008083,
Pr_70_75_70,"Rail signals, indicators and controls",4,-2008081,
Pr_70_75_70_03,Automatic warning signals,5,-2008081,
Pr_70_75_70_05,Axle counters,5,-2001350,
Pr_70_75_70_06,Banner repeater signals,5,-2001350,
Pr_70_75_70_07,Balises,5,-2001350,
Pr_70_75_70_14,Colour light signals,5,-2001350,
Pr_70_75_70_41,In-cab signalling displays,5,-2001350,
Pr_70_75_70_44,Junction indicators,5,-2001350,
Pr_70_75_70_47,Limit of shunt signals,5,-2001350,
Pr_70_75_70_60,Platform repeaters,5,-2001350,
Pr_70_75_70_61,Points detection equipment,5,-2001350,
Pr_70_75_70_62,Points converter devices,5,-2001350,
Pr_70_75_70_63,Points operating equipment,5,-2001350,
Pr_70_75_70_64,Position light signals,5,-2001350,
Pr_70_75_70_65,Possession limit boards,5,-2001350,
Pr_70_75_70_70,Rail gap indicator signals,5,-2001350,
Pr_70_75_70_72,Route indicators,5,-2001350,
Pr_70_75_70_76,Semaphore disc signals,5,-2001350,
Pr_70_75_70_77,Semaphore signals,5,-2001350,
Pr_70_75_70_78,Semaphore subsidiary signals,5,-2001350,
Pr_70_75_70_80,Signalling relays,5,-2001350,
Pr_70_75_70_89,Track circuits,5,-2001350,
Pr_70_75_70_90,Train protection warning signals,5,-2001350,
Pr_70_75_70_91,Treadles,5,-2001350,
Pr_70_75_72,Road traffic and pedestrian control signals,4,-2001350,
Pr_70_75_72_01,Above-ground vehicle detection products,5,-2001350,
Pr_70_75_72_07,Belisha beacons,5,-2001350,
Pr_70_75_72_22,Detector loops,5,-2001350,
Pr_70_75_72_30,Fixed vertical road traffic signs,5,-2001350,
Pr_70_75_72_48,Level crossing signals,5,-2001350,
Pr_70_75_72_49,Mass detectors,5,-2001350,
Pr_70_75_72_50,Motorway lane signals,5,-2001350,
Pr_70_75_72_51,Motorway signal mark 1,5,-2001350,
Pr_70_75_72_53,Motorway signal mark 3,5,-2001350,
Pr_70_75_72_54,Motorway signal mark 4,5,-2001350,
Pr_70_75_72_60,Pedestrian signal controllers,5,-2001350,
Pr_70_75_72_61,Pedestrian crossing signals,5,-2001350,
Pr_70_75_72_80,Solar-powered illuminated bollards,5,-2001350,
Pr_70_75_72_87,Traffic signal controller units,5,-2001350,
Pr_70_75_72_89,Transilluminated traffic bollards,5,-2001350,
Pr_70_75_72_92,Urban traffic management signs,5,-2001350,
Pr_70_75_72_94,Variable message traffic signs,5,-2001350,
Pr_70_75_72_95,Vehicle-activated signs,5,-2001350,
Pr_70_75_72_96,Vehicular traffic signals,5,-2001350,
Pr_70_75_72_98,Wigwag signals,5,-2001350,
Pr_70_75_72_99,Wigwag signal control units,5,-2001350,
Pr_70_75_80,Sports timing and scoring equipment,4,-2001350,
Pr_70_75_80_27,Electronic scoreboards,5,-2001350,
Pr_70_75_80_46,Lane boxes,5,-2001350,
Pr_70_75_80_48,Lane manual push-buttons,5,-2001350,
Pr_70_75_80_50,Manual scoreboards,5,-2001350,
Pr_70_75_80_72,Relay race break sensors,5,-2001350,
Pr_70_75_80_82,Swimmers' starting blocks,5,-2001350,
Pr_70_75_80_83,Swimmers' touch pads,5,-2001350,
Pr_70_75_80_84,Swimming race start sound generators,5,-2001350,
Pr_70_75_80_85,Swimming timing controllers,5,-2001350,
Pr_70_75_88,Telecoms equipment,4,-2001350,
Pr_70_75_88_01,Acoustic hoods,5,-2001350,
Pr_70_75_88_21,Data and telecom transient overvoltage surge suppression devices,5,-2001350,
Pr_70_75_88_22,Digital enhanced cordless telecommunications (DECT) telephone handsets,5,-2008075,
Pr_70_75_88_24,Digital terminals,5,-2001040,
Pr_70_75_88_27,Emergency roadside telephones,5,-2008075,
Pr_70_75_88_60,Payphones,5,-2008083,
Pr_70_75_88_83,Telecommunications system controllers,5,-2008075,
Pr_70_75_88_86,Telephone distribution frames,5,-2008075,
Pr_70_75_88_87,Telephone extension ringers,5,-2008075,
Pr_70_75_88_89,Telephone operator consoles,5,-2008075,
Pr_70_75_94,Visual and audible indicators,4,-2008075,
Pr_70_75_94_27,Electric doorbells,5,-2008075,
Pr_70_75_94_29,Flashing filament warning beacons,5,-2008081,
Pr_70_75_94_40,Indicator lights,5,-2008081,
Pr_70_75_94_42,Industrial bells,5,-2008081,
Pr_70_75_94_46,LED warning beacons,5,-2008081,
Pr_70_75_94_58,Overdoor indicator units,5,-2008081,
Pr_70_75_94_60,Panel mounting indicator lights,5,-2008081,
Pr_70_75_94_73,Rotating warning beacons,5,-2008081,
Pr_70_75_94_78,Starting strobe lights,5,-2008081,
Pr_70_75_94_80,Static filament warning beacons,5,-2008081,
Pr_70_75_94_99,Xenon warning beacons,5,-2008081,
Pr_75,Services and process control products,2,-2008081,
Pr_75_30,Opening control products,3,-2008081,
Pr_75_30_30,Electronic access control products,4,-2008083,
Pr_75_30_30_01,Access control digital keypads – stand-alone,5,-2008083,
Pr_75_30_30_03,Access control units,5,-2008079,
Pr_75_30_30_05,Active proximity devices,5,-2008079,
Pr_75_30_30_07,Biometric fingerprint readers,5,-2008079,
Pr_75_30_30_08,Biometric hand geometry readers,5,-2008079,
Pr_75_30_30_23,Door status monitoring devices,5,-2008079,
Pr_75_30_30_27,Emergency door release break glass units,5,-2008079,
Pr_75_30_30_28,Emergency door release mechanisms,5,-2008079,
Pr_75_30_30_42,Intercom entrance panels,5,-2008079,
Pr_75_30_30_43,Intercom remote handsets,5,-2008079,
Pr_75_30_30_44,Intercom servers,5,-2008079,
Pr_75_30_30_50,Magnetic swipe card readers,5,-2008079,
Pr_75_30_30_51,Magnetic swipe cards,5,-2008079,
Pr_75_30_30_55,Multiple-technology cards,5,-2008079,
Pr_75_30_30_57,Multiple-technology readers,5,-2008079,
Pr_75_30_30_60,Passive proximity devices,5,-2008079,
Pr_75_30_30_67,Proximity card readers,5,-2008079,
Pr_75_30_30_68,Proximity cards,5,-2008079,
Pr_75_30_30_71,Request-to-exit buttons,5,-2008079,
Pr_75_30_30_72,Request-to-exit detectors,5,-2008079,
Pr_75_30_30_80,Smart card readers and writers,5,-2008079,
Pr_75_30_30_82,Smart devices,5,-2008079,
Pr_75_50_02,Actuators,4,-2001040,
Pr_75_50_02_13,Chain actuators,5,-2001040,
Pr_75_50_02_21,Damper actuators,5,-2001040,
Pr_75_50_02_46,Linear actuators,5,-2001040,
Pr_75_50_02_94,Valve actuators,5,-2001040,
Pr_75_50_18_10,Bus section control panels,5,-2001040,
Pr_75_50_18_11,Cableways section panels,5,-2001040,
Pr_75_50_18_16,Control circuit supplies panels,5,-2001040,
Pr_75_50_18_17,Control panels,5,-2001040,
Pr_75_50_18_26,Electric trace heating control and monitoring panels,5,-2001040,
Pr_75_50_18_28,Feeder section control panels,5,-2001040,
Pr_75_50_18_30,Flow sample gas detection control panels,5,-2001040,
Pr_75_50_18_31,Fire system indicator panels,5,-2001040,
Pr_75_50_18_32,FIre electric pump control panels,5,-2001040,
Pr_75_50_18_33,Gas detection control panels,5,-2001040,
Pr_75_50_18_37,Help point control panels,5,-2001040,
Pr_75_50_18_40,Incoming supply control panels,5,-2001040,
Pr_75_50_18_41,"Instrumentation, automation and control panels",5,-2001040,
Pr_75_50_18_42,Irrigation control panels,5,-2001040,
Pr_75_50_18_45,Lift control panels,5,-2001040,
Pr_75_50_18_47,Liquid leak detection control panels,5,-2001040,
Pr_75_50_18_48,Liquid presence detection programmable control units,5,-2001040,
Pr_75_50_18_51,Mechanical services control panels,5,-2001040,
Pr_75_50_18_53,Motor starters control panels,5,-2001040,
Pr_75_50_18_65,Pneumatic  document conveyor control panels,5,-2001040,
Pr_75_50_18_66,Points heating control panels,5,-2001040,
Pr_75_50_18_67,Power factor correction control panels,5,-2001040,
Pr_75_50_18_69,Power quality filter section panels,5,-2001040,
Pr_75_50_18_80,Smoke and heat exhaust control panels,5,-2001040,
Pr_75_50_18_82,Solar collector control units,5,-2001040,
Pr_75_50_18_90,Telemetry control panels,5,-2001040,
Pr_75_50_18_92,Uninterruptible power supply control panels,5,-2001040,
Pr_75_50_18_93,Utility supply control panels,5,-2001040,
Pr_75_50_20,Controllers and control components,4,-2001040,
Pr_75_50_20_02,Alarms,5,-2001040,
Pr_75_50_20_12,Central processor units,5,-2001040,
Pr_75_50_20_15,Compressed air master controllers,5,-2001040,
Pr_75_50_20_29,Field controllers,5,-2001040,
Pr_75_50_20_34,Gas dose regulators,5,-2001040,
Pr_75_50_20_40,Input cards,5,-2001040,
Pr_75_50_20_41,Input modules,5,-2001040,
Pr_75_50_20_42,Input and output cards,5,-2001040,
Pr_75_50_20_43,Input and output modules,5,-2001040,
Pr_75_50_20_52,Modular programmable logic controllers,5,-2001040,
Pr_75_50_20_58,Output cards,5,-2001040,
Pr_75_50_20_59,Output modules,5,-2001040,
Pr_75_50_20_68,Programmable logic controllers,5,-2001040,
Pr_75_50_20_70,Programmers,5,-2001040,
Pr_75_50_20_96,Water display controls,5,-2001040,
Pr_75_50_20_98,Water quality controllers,5,-2001040,
Pr_75_50_20_99,Wind-operated water display control devices,5,-2001040,
Pr_75_50_52_06,Barometers,5,-2001350,
Pr_75_50_52_12,Ceilometers,5,-2001350,
Pr_75_50_52_39,Humidity and temperature probes,5,-2001350,
Pr_75_50_52_65,Present weather sensors,5,-2001350,
Pr_75_50_52_85,Storage rain gauges,5,-2001350,
Pr_75_50_52_90,Tipping bucket rain gauges,5,-2001350,
Pr_75_50_52_94,Visibility sensors,5,-2001350,
Pr_75_50_52_97,Weather stations,5,-2001350,
Pr_75_50_52_98,Weighing rain gauges,5,-2001350,
Pr_75_50_76,Sensors and detectors,4,-2001350,
Pr_75_50_76_02,Air quality sensors,5,-2001350,
Pr_75_50_76_03,Air temperature sensors,5,-2001350,
Pr_75_50_76_04,Ambient noise level sensors,5,-2001350,
Pr_75_50_76_05,Air velocity sensors,5,-2001350,
Pr_75_50_76_12,Carbon monoxide detectors,5,-2001350,
Pr_75_50_76_16,Combined electronic current and voltage transducers,5,-2001350,
Pr_75_50_76_17,Combustion gas detectors,5,-2001350,
Pr_75_50_76_18,Current sensors,5,-2001350,
Pr_75_50_76_23,Disinfectant sensors,5,-2001350,
Pr_75_50_76_24,Dissolved oxygen sensors,5,-2001350,
Pr_75_50_76_25,Dry rot sensor sticks,5,-2001350,
Pr_75_50_76_27,Electronic trace heating thermostats,5,-2001350,
Pr_75_50_76_30,Flow-in duct sensors,5,-2001350,
Pr_75_50_76_31,Flow-in pipe sensors,5,-2001350,
Pr_75_50_76_33,Gas detectors,5,-2001350,
Pr_75_50_76_47,Liquid temperature sensors,5,-2001350,
Pr_75_50_76_51,Mechanical trace heating thermostats,5,-2001350,
Pr_75_50_76_57,Overheight vehicle detection (OHVD) sensors,5,-2001350,
Pr_75_50_76_59,Passive infrared (PIR) sensors,5,-2001350,
Pr_75_50_76_60,pH value sensors,5,-2001350,
Pr_75_50_76_61,pH sensors,5,-2001350,
Pr_75_50_76_63,Photoelectric sensors,5,-2001350,
Pr_75_50_76_68,Pressure sensors,5,-2001350,
Pr_75_50_76_71,Relative humidity sensors,5,-2001350,
Pr_75_50_76_72,Residual chlorine sensors,5,-2001350,
Pr_75_50_76_73,Room temperature sensors,5,-2001350,
Pr_75_50_76_80,Sludge density sensors,5,-2001350,
Pr_75_50_76_83,Steam and condensate sensor chambers,5,-2001350,
Pr_75_50_76_84,Steam and condensate sensors,5,-2001350,
Pr_75_50_76_86,Suspended solids sensors,5,-2001350,
Pr_75_50_76_87,Tilt sensor nodes,5,-2001350,
Pr_75_50_76_88,Toxic and combustible gas detectors,5,-2001350,
Pr_75_50_76_90,Turbidity sensors,5,-2001350,
Pr_75_50_76_95,Voltage sensors,5,-2001350,
Pr_75_50_76_97,Water pressure sensors,5,-2001350,
Pr_75_51,"Motors, motor controls, control circuit devices and timeswitches",3,-2001350,
Pr_75_51_17,Control circuit devices and timeswitches,4,-2001350,
Pr_75_51_17_50,Manual control switches,5,-2001060,
Pr_75_51_17_66,Push-button switches,5,-2001060,
Pr_75_51_17_75,Safety limit switches,5,-2001060,
Pr_75_51_17_78,Selector switches,5,-2001060,
Pr_75_51_17_87,Tariff and load control radio teleswitches,5,-2001060,
Pr_75_51_17_88,Tariff and load control time switches,5,-2001060,
Pr_75_51_17_89,Time switches,5,-2001060,
Pr_75_51_26,Electric motors,4,-2001060,
Pr_75_51_26_00,Alternating current (a.c.) capacitor start capacitor run motors,5,-2001060,
Pr_75_51_26_01,Alternating current (a.c.) capacitor motors,5,-2001060,
Pr_75_51_26_02,Alternating current (a.c.) split phase motors,5,-2001060,
Pr_75_51_26_03,Alternating current (a.c.) squirrel cage induction motors,5,-2001060,
Pr_75_51_26_04,Alternating current (a.c.) wound rotor induction motors,5,-2001060,
Pr_75_51_26_05,Alternating current (a.c.) motors with integrated variable speed drive,5,-2001060,
Pr_75_51_26_21,Direct current (d.c.) compound wound motors,5,-2001060,
Pr_75_51_26_22,Direct current (d.c.) permanent magnet motors,5,-2001060,
Pr_75_51_26_23,Direct current (d.c.) separately excited motors,5,-2001060,
Pr_75_51_26_24,Direct current (d.c.) series wound motors,5,-2001060,
Pr_75_51_26_25,Direct current (d.c.) shunt wound motors,5,-2001060,
Pr_75_51_26_92,Universal motors,5,-2001060,
Pr_75_51_35,Gearboxes,4,-2001060,
Pr_75_51_35_10,Bevel gearboxes,5,-2001060,
Pr_75_51_52_02,Alternating current (a.c.) semiconductor motor controllers and starters,5,-2001060,
Pr_75_51_52_15,Control and protective switching devices,5,-2001060,
Pr_75_51_52_22,Direct-on-line starters,5,-2001060,
Pr_75_51_52_26,Electromechanical contactors,5,-2001060,
Pr_75_51_52_27,Electromechanical control circuit devices,5,-2001060,
Pr_75_51_52_58,Overload relays,5,-2001060,
Pr_75_51_52_82,Star delta starters,5,-2001060,
Pr_75_51_52_94,Variable speed drives,5,-2001060,
Pr_75_51_65,Pneumatic motors,4,-2001060,
Pr_75_51_65_05,Axial piston motors,5,-2001060,
Pr_75_51_65_70,Radial piston motors,5,-2001060,
Pr_75_51_65_73,Rotary vane motors,5,-2001060,
Pr_75_51_65_90,Turbine air motors,5,-2001060,
Pr_75_70,Power and lighting control products,3,-2001060,
Pr_75_75,Communications control products,3,-2001060,
Pr_75_75_04_01,Assistance call indicator units,5,-2008077,
Pr_75_75_04_02,Assistance call power supply units,5,-2008077,
Pr_75_75_04_03,Assistance call press button units,5,-2008077,
Pr_75_75_04_04,Assistance call pull cord units,5,-2008077,
Pr_75_75_04_05,Assistance call reset units,5,-2008077,
Pr_75_75_04_08,Baby protection units,5,-2008077,
Pr_75_75_04_57,Nurse call buttons,5,-2008077,
Pr_75_75_04_58,Nurse call combined emergency/ patient call/ reset units,5,-2008077,
Pr_75_75_04_60,Nurse call overdoor indicators,5,-2008077,
Pr_75_75_04_61,Nurse call patient handsets,5,-2008077,
Pr_75_75_04_62,Nurse call patient pull cords,5,-2008077,
Pr_75_75_04_63,Nurse call power supply units,5,-2008077,
Pr_75_75_04_64,Nurse call reset units,5,-2008077,
Pr_75_75_04_65,Nurse call station indicator panels,5,-2008077,
Pr_75_75_04_66,Nurse emergency pull switches,5,-2008077,
Pr_75_75_04_70,Passenger assistance help points,5,-2008077,
Pr_75_75_04_71,Passenger assistance intercom handsets,5,-2008077,
Pr_75_75_04_73,Portable communicators,5,-2008077,
Pr_75_75_47,Lift control products,4,-2008079,
Pr_75_75_47_41,Illuminated landing indicators,5,-2008079,
Pr_75_75_47_43,Infrared landing controls,5,-2001350,
Pr_75_75_47_46,Landing call stations,5,-2001350,
Pr_75_75_90,Transmission control products,4,-2008079,
Pr_75_75_90_16,Converter receivers,5,-2008079,
Pr_75_75_90_17,Converter senders,5,-2008081,
Pr_75_75_90_27,Encoders and decoders,5,-2008081,
Pr_75_75_90_30,Fibre receivers,5,-2008081,
Pr_75_75_90_31,Fibre transmitters,5,-2008081,
Pr_75_75_90_41,Infrared receivers,5,-2008081,
Pr_75_75_90_42,Infrared transmitters,5,-2008081,
Pr_75_75_90_50,Microwave transmission beacons,5,-2008081,
Pr_75_75_90_52,Microwave transmitters,5,-2008081,
Pr_75_75_90_65,Protocol converters,5,-2008081,
Pr_75_75_90_70,Radio interface units,5,-2008081,
Pr_75_75_90_71,Radio receivers,5,-2008081,
Pr_75_75_90_78,Sender modules,5,-2008081,
Pr_75_75_90_88,Telemetry receivers,5,-2008081,
Pr_75_75_90_89,Telemetry senders,5,-2008081,
Pr_75_75_90_90,Telemetry transmitters,5,-2008081,
Pr_75_75_90_91,Transmission modules,5,-2008081,
Pr_75_75_90_94,Video receivers,5,-2008081,
Pr_75_75_90_95,Video transmitters,5,-2008081,
Pr_75_75_94,Voice alarm and emergency voice communication equipment,4,-2008081,
Pr_75_75_94_03,Ambient noise sensing controllers,5,-2008081,
Pr_75_75_94_11,Cabinet voice alarm loudspeakers,5,-2008081,
Pr_75_75_94_15,Ceiling-mounted voice alarm loudspeakers,5,-2008081,
Pr_75_75_94_19,Column voice alarm loudspeakers,5,-2008081,
Pr_75_75_94_22,Disabled refuge master stations,5,-2008081,
Pr_75_75_94_23,Disabled refuge outstations,5,-2008081,
Pr_75_75_94_27,Emergency voice communication radio-based equipment,5,-2008081,
Pr_75_75_94_37,Horn voice alarm loudspeakers,5,-2008081,
Pr_75_75_94_41,Input cards,5,-2001040,
Pr_75_75_94_58,Output cards,5,-2001040,
Pr_75_75_94_60,Paging microphones,5,-2008081,
Pr_75_75_94_70,Radio microphones,5,-2008081,
Pr_75_75_94_72,Radio public address interface boards,5,-2008081,
Pr_75_75_94_74,Refuge point master stations,5,-2008081,
Pr_75_75_94_76,Refuge point outstations,5,-2008081,
Pr_75_75_94_93,Voice alarm control console,5,-2008081,
Pr_75_75_94_94,Voice alarm controller microphones,5,-2008081,
Pr_75_75_94_95,Voice alarm controllers,5,-2008081,
Pr_75_75_94_96,Voice alarm emergency microphones,5,-2008081,
Pr_75_75_94_97,Voice alarm power amplifiers,5,-2008081,
